price,size,ts,is_bid
3311.11,0.25,1553082222.572691,bid
3311.01,0.15,1553082222.572691,bid
3311.0,0.01,1553082222.572691,bid
3311.0,0.5,1553082222.572691,bid
3311.0,0.1,1553082222.572691,bid
3311.0,0.008985600000000002,1553082222.572691,bid
3311.0,0.01,1553082222.572691,bid
3311.0,1.0,1553082222.572691,bid
3311.0,0.15101299,1553082222.572691,bid
3311.0,0.9078719999999999,1553082222.572691,bid
3311.0,0.18,1553082222.572691,bid
3310.27,0.1095,1553082222.572691,bid
3310.27,0.001,1553082222.572691,bid
3310.04,0.1,1553082222.572691,bid
3310.0,0.01,1553082222.572691,bid
3310.0,0.03798,1553082222.572691,bid
3310.0,0.01,1553082222.572691,bid
3310.0,0.01,1553082222.572691,bid
3310.0,0.0604,1553082222.572691,bid
3310.0,1.0,1553082222.572691,bid
3310.0,0.002,1553082222.572691,bid
3310.0,0.01511,1553082222.572691,bid
3310.0,0.01,1553082222.572691,bid
3310.0,10.0,1553082222.572691,bid
3310.0,0.01,1553082222.572691,bid
3310.0,1.0,1553082222.572691,bid
3310.0,0.15735743,1553082222.572691,bid
3310.0,0.41,1553082222.572691,bid
3310.0,0.01,1553082222.572691,bid
3310.0,0.07,1553082222.572691,bid
3309.99,0.09064680000000001,1553082222.572691,bid
3309.61,0.00224115,1553082222.572691,bid
3309.38,0.027999999999999997,1553082222.572691,bid
3309.27,0.1095,1553082222.572691,bid
3309.27,0.2,1553082222.572691,bid
3309.27,1.15049854,1553082222.572691,bid
3309.19,0.25,1553082222.572691,bid
3309.09,0.10598321,1553082222.572691,bid
3309.0,1.0,1553082222.572691,bid
3309.0,0.01,1553082222.572691,bid
3308.57,0.01,1553082222.572691,bid
3308.27,0.10958246,1553082222.572691,bid
3308.02,0.30234116,1553082222.572691,bid
3308.0,0.05,1553082222.572691,bid
3308.0,0.01,1553082222.572691,bid
3307.38,0.1,1553082222.572691,bid
3307.0,0.12095554,1553082222.572691,bid
3307.0,0.014616999999999998,1553082222.572691,bid
3307.0,1.0,1553082222.572691,bid
3307.0,0.1,1553082222.572691,bid
3307.0,0.01,1553082222.572691,bid
3306.67,0.0045,1553082222.572691,bid
3306.66,30.00006049,1553082222.572691,bid
3306.21,0.05,1553082222.572691,bid
3306.0,0.01,1553082222.572691,bid
3306.0,0.10054,1553082222.572691,bid
3306.0,0.01,1553082222.572691,bid
3305.86,0.0045,1553082222.572691,bid
3305.5,0.5,1553082222.572691,bid
3305.36,0.1481692,1553082222.572691,bid
3305.06,0.075,1553082222.572691,bid
3305.06,0.0756431,1553082222.572691,bid
3305.0,0.005,1553082222.572691,bid
3305.0,1.0,1553082222.572691,bid
3305.0,0.1,1553082222.572691,bid
3305.0,0.15,1553082222.572691,bid
3305.0,0.06051438,1553082222.572691,bid
3305.0,0.01,1553082222.572691,bid
3305.0,0.01512859,1553082222.572691,bid
3305.0,0.05,1553082222.572691,bid
3305.0,0.01013616,1553082222.572691,bid
3305.0,0.005,1553082222.572691,bid
3305.0,3.0,1553082222.572691,bid
3305.0,0.01,1553082222.572691,bid
3304.99,0.001,1553082222.572691,bid
3304.22,0.1,1553082222.572691,bid
3304.21,0.2,1553082222.572691,bid
3304.21,0.075,1553082222.572691,bid
3304.06,0.15132983,1553082222.572691,bid
3304.0,0.0022,1553082222.572691,bid
3304.0,0.09452496,1553082222.572691,bid
3304.0,0.01,1553082222.572691,bid
3304.0,0.01,1553082222.572691,bid
3303.99,0.029994,1553082222.572691,bid
3303.33,0.0017,1553082222.572691,bid
3303.22,0.003,1553082222.572691,bid
3303.0,0.001,1553082222.572691,bid
3303.0,0.03,1553082222.572691,bid
3303.0,0.01,1553082222.572691,bid
3302.65,0.08886913,1553082222.572691,bid
3302.44,0.1,1553082222.572691,bid
3302.33,0.0605633,1553082222.572691,bid
3302.32,0.025,1553082222.572691,bid
3302.25,0.25,1553082222.572691,bid
3302.0,0.1,1553082222.572691,bid
3302.0,0.1,1553082222.572691,bid
3302.0,0.25,1553082222.572691,bid
3302.0,0.009000000000000001,1553082222.572691,bid
3302.0,0.01,1553082222.572691,bid
3301.64,0.5,1553082222.572691,bid
3301.5,0.075,1553082222.572691,bid
3301.1,0.2,1553082222.572691,bid
3301.07,3.0,1553082222.572691,bid
3301.01,0.2,1553082222.572691,bid
3301.01,0.01,1553082222.572691,bid
3301.01,1.0,1553082222.572691,bid
3301.01,0.15601285,1553082222.572691,bid
3301.0,0.001,1553082222.572691,bid
3301.0,2.0,1553082222.572691,bid
3301.0,0.02,1553082222.572691,bid
3301.0,0.03029385,1553082222.572691,bid
3301.0,0.05,1553082222.572691,bid
3301.0,0.3029385,1553082222.572691,bid
3301.0,0.01166313,1553082222.572691,bid
3301.0,0.01,1553082222.572691,bid
3301.0,2.0,1553082222.572691,bid
3301.0,0.04952232,1553082222.572691,bid
3301.0,1.0,1553082222.572691,bid
3301.0,0.01,1553082222.572691,bid
3300.64,0.01211886,1553082222.572691,bid
3300.34,0.9110925,1553082222.572691,bid
3300.05,0.00606102,1553082222.572691,bid
3300.01,0.0303029,1553082222.572691,bid
3300.01,10.0,1553082222.572691,bid
3300.0,0.042,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.002,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.012122200000000001,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,1.35064934,1553082222.572691,bid
3300.0,0.00291069,1553082222.572691,bid
3300.0,0.00151515,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.04,1553082222.572691,bid
3300.0,0.01515152,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.015152,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.3,1553082222.572691,bid
3300.0,0.128,1553082222.572691,bid
3300.0,0.15,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.136,1553082222.572691,bid
3300.0,0.003,1553082222.572691,bid
3300.0,0.0125,1553082222.572691,bid
3300.0,0.002,1553082222.572691,bid
3300.0,0.06060606,1553082222.572691,bid
3300.0,0.03,1553082222.572691,bid
3300.0,0.03787879,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,4.0,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.17,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.03636363,1553082222.572691,bid
3300.0,0.04,1553082222.572691,bid
3300.0,0.03030303,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.037215,1553082222.572691,bid
3300.0,0.14237444,1553082222.572691,bid
3300.0,0.075,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,20.0,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.1731683,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.30303031,1553082222.572691,bid
3300.0,0.09756469999999999,1553082222.572691,bid
3300.0,3.0,1553082222.572691,bid
3300.0,0.3,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.0303,1553082222.572691,bid
3300.0,0.9091030000000001,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.23939395,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.76666699,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,0.01544691,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.15,1553082222.572691,bid
3300.0,0.024,1553082222.572691,bid
3300.0,0.11920974,1553082222.572691,bid
3300.0,0.005,1553082222.572691,bid
3300.0,0.15,1553082222.572691,bid
3300.0,0.022000000000000002,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,0.0655,1553082222.572691,bid
3300.0,0.75,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.04,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,0.03030218,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.03499998,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.2,1553082222.572691,bid
3300.0,0.002,1553082222.572691,bid
3300.0,0.03,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,0.25,1553082222.572691,bid
3300.0,0.015,1553082222.572691,bid
3300.0,0.05001,1553082222.572691,bid
3300.0,0.21212122,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.03,1553082222.572691,bid
3300.0,40.0,1553082222.572691,bid
3300.0,0.09,1553082222.572691,bid
3300.0,0.15,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.04242424,1553082222.572691,bid
3300.0,0.07,1553082222.572691,bid
3300.0,0.030304,1553082222.572691,bid
3300.0,0.002,1553082222.572691,bid
3300.0,0.09212122,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.04545454,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.015,1553082222.572691,bid
3300.0,0.06,1553082222.572691,bid
3300.0,0.09090909,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.2,1553082222.572691,bid
3300.0,0.04,1553082222.572691,bid
3300.0,0.029999,1553082222.572691,bid
3300.0,0.12,1553082222.572691,bid
3300.0,0.005,1553082222.572691,bid
3300.0,0.01515151,1553082222.572691,bid
3300.0,0.15151515,1553082222.572691,bid
3300.0,0.001515,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.01515152,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,7.57575758,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.30303,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,1.15639486,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,0.75182323,1553082222.572691,bid
3300.0,0.06060634,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.17,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.0560606,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,0.29338659,1553082222.572691,bid
3300.0,0.0125,1553082222.572691,bid
3300.0,0.15398218,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.02,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.030304,1553082222.572691,bid
3300.0,0.07575757,1553082222.572691,bid
3300.0,0.6,1553082222.572691,bid
3300.0,0.002,1553082222.572691,bid
3300.0,0.03030303,1553082222.572691,bid
3300.0,0.07,1553082222.572691,bid
3300.0,5.67561036,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,3.0,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.25,1553082222.572691,bid
3300.0,0.22333333,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.25,1553082222.572691,bid
3300.0,0.10255334,1553082222.572691,bid
3300.0,0.06952382,1553082222.572691,bid
3300.0,1.5,1553082222.572691,bid
3300.0,0.00813031,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.15,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.03,1553082222.572691,bid
3300.0,0.2,1553082222.572691,bid
3300.0,0.30303037,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.4,1553082222.572691,bid
3300.0,0.25,1553082222.572691,bid
3300.0,0.06012008,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.11900000000000001,1553082222.572691,bid
3300.0,0.00457322,1553082222.572691,bid
3300.0,0.05,1553082222.572691,bid
3300.0,0.15151516,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.1439394,1553082222.572691,bid
3300.0,0.01515,1553082222.572691,bid
3300.0,0.16,1553082222.572691,bid
3300.0,0.00757576,1553082222.572691,bid
3300.0,1.21212121,1553082222.572691,bid
3300.0,0.025,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.09,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,0.13,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,0.0302999,1553082222.572691,bid
3300.0,0.04545454,1553082222.572691,bid
3300.0,0.35,1553082222.572691,bid
3300.0,0.4,1553082222.572691,bid
3300.0,0.0305,1553082222.572691,bid
3300.0,0.03030303,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.07575758,1553082222.572691,bid
3300.0,0.151515,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.08272727,1553082222.572691,bid
3300.0,0.0606,1553082222.572691,bid
3300.0,0.03,1553082222.572691,bid
3300.0,0.63636365,1553082222.572691,bid
3300.0,0.015,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.0304,1553082222.572691,bid
3300.0,0.12,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.031,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,2.0,1553082222.572691,bid
3300.0,0.25,1553082222.572691,bid
3300.0,0.07575757,1553082222.572691,bid
3300.0,0.0606,1553082222.572691,bid
3300.0,0.00284105,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.14412597,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.09090909,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,16.71884016,1553082222.572691,bid
3300.0,2.0,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.30298579,1553082222.572691,bid
3300.0,0.002,1553082222.572691,bid
3300.0,0.2,1553082222.572691,bid
3300.0,0.02421213,1553082222.572691,bid
3300.0,0.5,1553082222.572691,bid
3300.0,2.0,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.03030303,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01,1553082222.572691,bid
3300.0,0.01075341,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,1.32043604,1553082222.572691,bid
3300.0,0.001,1553082222.572691,bid
3300.0,2.0,1553082222.572691,bid
3300.0,0.1,1553082222.572691,bid
3300.0,0.03030426,1553082222.572691,bid
3300.0,0.02319289,1553082222.572691,bid
3300.0,0.90909091,1553082222.572691,bid
3300.0,1.63322908,1553082222.572691,bid
3300.0,1.0,1553082222.572691,bid
3300.0,0.60606,1553082222.572691,bid
3299.99,0.03085437,1553082222.572691,bid
3299.51,0.2,1553082222.572691,bid
3299.51,0.2,1553082222.572691,bid
3299.0,0.05,1553082222.572691,bid
3299.0,0.025,1553082222.572691,bid
3299.0,1.0,1553082222.572691,bid
3298.99,0.060582000000000004,1553082222.572691,bid
3298.2,0.0887851,1553082222.572691,bid
3298.0,0.00676997,1553082222.572691,bid
3298.0,0.05,1553082222.572691,bid
3297.64,0.2,1553082222.572691,bid
3297.0,1.0,1553082222.572691,bid
3296.0,0.01,1553082222.572691,bid
3296.0,0.35,1553082222.572691,bid
3296.0,0.003,1553082222.572691,bid
3295.99,0.55,1553082222.572691,bid
3295.64,0.11657232,1553082222.572691,bid
3295.0,0.5,1553082222.572691,bid
3295.0,0.01,1553082222.572691,bid
3295.0,0.04575,1553082222.572691,bid
3294.0,0.075,1553082222.572691,bid
3294.0,0.02,1553082222.572691,bid
3294.0,0.0022,1553082222.572691,bid
3293.0,0.01518372,1553082222.572691,bid
3293.0,1.0,1553082222.572691,bid
3292.17,0.6075026,1553082222.572691,bid
3292.0,0.1,1553082222.572691,bid
3291.99,0.0025,1553082222.572691,bid
3291.15,0.01586594,1553082222.572691,bid
3291.0,0.012,1553082222.572691,bid
3291.0,0.29908842,1553082222.572691,bid
3290.97,0.08117312,1553082222.572691,bid
3290.33,0.5,1553082222.572691,bid
3290.33,0.09,1553082222.572691,bid
3290.02,0.006,1553082222.572691,bid
3290.0,0.00224,1553082222.572691,bid
3290.0,0.04,1553082222.572691,bid
3290.0,0.01,1553082222.572691,bid
3290.0,0.01,1553082222.572691,bid
3290.0,0.01305789,1553082222.572691,bid
3290.0,0.002,1553082222.572691,bid
3290.0,0.15,1553082222.572691,bid
3290.0,0.01,1553082222.572691,bid
3290.0,0.0304,1553082222.572691,bid
3290.0,0.03,1553082222.572691,bid
3290.0,0.2,1553082222.572691,bid
3290.0,0.012,1553082222.572691,bid
3290.0,0.01,1553082222.572691,bid
3290.0,0.5,1553082222.572691,bid
3289.99,0.25,1553082222.572691,bid
3289.98,0.001,1553082222.572691,bid
3289.57,3.5,1553082222.572691,bid
3289.0,1.0,1553082222.572691,bid
3289.0,0.12739434,1553082222.572691,bid
3288.88,0.2,1553082222.572691,bid
3288.88,0.08,1553082222.572691,bid
3288.66,0.163,1553082222.572691,bid
3288.4,0.1,1553082222.572691,bid
3288.14,0.86643208,1553082222.572691,bid
3288.03,0.05,1553082222.572691,bid
3288.0,0.0419,1553082222.572691,bid
3288.0,0.0407,1553082222.572691,bid
3288.0,0.002,1553082222.572691,bid
3288.0,0.1,1553082222.572691,bid
3288.0,0.888,1553082222.572691,bid
3287.87,0.01,1553082222.572691,bid
3287.87,0.01,1553082222.572691,bid
3287.66,0.163,1553082222.572691,bid
3287.2,0.2,1553082222.572691,bid
3287.0,1.0,1553082222.572691,bid
3286.66,0.163,1553082222.572691,bid
3286.52,0.03302569,1553082222.572691,bid
3286.0,0.1,1553082222.572691,bid
3286.0,0.09616859,1553082222.572691,bid
3285.92,0.05,1553082222.572691,bid
3285.89,0.13694919,1553082222.572691,bid
3285.7,0.016,1553082222.572691,bid
3285.0,0.30441,1553082222.572691,bid
3285.0,0.0305,1553082222.572691,bid
3285.0,0.14,1553082222.572691,bid
3285.0,0.04,1553082222.572691,bid
3285.0,0.01,1553082222.572691,bid
3284.76,0.03,1553082222.572691,bid
3283.29,0.64201413,1553082222.572691,bid
3283.29,0.2,1553082222.572691,bid
3283.0,0.09,1553082222.572691,bid
3283.0,0.32236521,1553082222.572691,bid
3283.0,0.02,1553082222.572691,bid
3282.34,0.07518739999999999,1553082222.572691,bid
3282.18,0.45587079,1553082222.572691,bid
3282.18,0.075,1553082222.572691,bid
3281.61,2.0022919,1553082222.572691,bid
3281.55,0.1,1553082222.572691,bid
3281.53,0.3047357,1553082222.572691,bid
3281.01,0.01,1553082222.572691,bid
3281.0,0.03,1553082222.572691,bid
3280.8,1.0,1553082222.572691,bid
3280.3,0.2,1553082222.572691,bid
3280.11,0.00643536,1553082222.572691,bid
3280.01,0.3,1553082222.572691,bid
3280.0,0.005,1553082222.572691,bid
3280.0,0.65,1553082222.572691,bid
3280.0,0.01,1553082222.572691,bid
3280.0,0.01,1553082222.572691,bid
3280.0,1.5,1553082222.572691,bid
3280.0,0.061,1553082222.572691,bid
3280.0,0.002,1553082222.572691,bid
3280.0,0.25,1553082222.572691,bid
3280.0,0.35,1553082222.572691,bid
3280.0,0.01,1553082222.572691,bid
3280.0,0.162,1553082222.572691,bid
3280.0,0.00972026,1553082222.572691,bid
3280.0,0.013999999999999999,1553082222.572691,bid
3280.0,0.01,1553082222.572691,bid
3280.0,0.0045,1553082222.572691,bid
3280.0,0.005,1553082222.572691,bid
3280.0,0.1,1553082222.572691,bid
3280.0,0.02,1553082222.572691,bid
3280.0,16.0,1553082222.572691,bid
3280.0,0.0443633,1553082222.572691,bid
3279.0,0.008985600000000002,1553082222.572691,bid
3278.0,0.013000000000000001,1553082222.572691,bid
3278.0,0.01,1553082222.572691,bid
3278.0,0.03,1553082222.572691,bid
3277.77,0.1,1553082222.572691,bid
3277.64,0.1,1553082222.572691,bid
3277.0,0.1,1553082222.572691,bid
3277.0,0.05,1553082222.572691,bid
3277.0,0.01,1553082222.572691,bid
3277.0,1.0,1553082222.572691,bid
3277.0,0.02,1553082222.572691,bid
3276.0,0.01,1553082222.572691,bid
3276.0,0.09,1553082222.572691,bid
3276.0,0.003,1553082222.572691,bid
3275.88,0.01,1553082222.572691,bid
3275.26,0.07353739999999999,1553082222.572691,bid
3275.0,0.01526718,1553082222.572691,bid
3275.0,0.005,1553082222.572691,bid
3275.0,0.002,1553082222.572691,bid
3275.0,0.02,1553082222.572691,bid
3275.0,0.005,1553082222.572691,bid
3275.0,0.1,1553082222.572691,bid
3275.0,0.005,1553082222.572691,bid
3275.0,4.0,1553082222.572691,bid
3275.0,0.022000000000000002,1553082222.572691,bid
3275.0,0.2,1553082222.572691,bid
3275.0,0.05681877,1553082222.572691,bid
3275.0,0.001,1553082222.572691,bid
3275.0,0.01,1553082222.572691,bid
3275.0,0.0153,1553082222.572691,bid
3275.0,0.01,1553082222.572691,bid
3275.0,0.00458015,1553082222.572691,bid
3275.0,0.03,1553082222.572691,bid
3275.0,0.002,1553082222.572691,bid
3275.0,1.0,1553082222.572691,bid
3275.0,0.45801528,1553082222.572691,bid
3275.0,0.32442761,1553082222.572691,bid
3275.0,0.001,1553082222.572691,bid
3275.0,6.39,1553082222.572691,bid
3275.0,1.0,1553082222.572691,bid
3275.0,0.06931489999999998,1553082222.572691,bid
3275.0,0.1,1553082222.572691,bid
3275.0,0.64842746,1553082222.572691,bid
3275.0,1.0,1553082222.572691,bid
3274.99,0.001,1553082222.572691,bid
3273.16,0.2,1553082222.572691,bid
3273.0,0.04582952,1553082222.572691,bid
3272.04,0.05,1553082222.572691,bid
3271.0,1.0,1553082222.572691,bid
3270.06,0.2,1553082222.572691,bid
3270.06,0.09,1553082222.572691,bid
3270.0,0.1,1553082222.572691,bid
3270.0,0.01,1553082222.572691,bid
3270.0,0.01,1553082222.572691,bid
3270.0,0.01,1553082222.572691,bid
3270.0,0.1,1553082222.572691,bid
3270.0,0.002,1553082222.572691,bid
3270.0,0.3,1553082222.572691,bid
3270.0,0.01,1553082222.572691,bid
3270.0,0.15,1553082222.572691,bid
3270.0,0.18348624,1553082222.572691,bid
3270.0,0.04587082,1553082222.572691,bid
3270.0,2.0,1553082222.572691,bid
3270.0,0.2,1553082222.572691,bid
3270.0,1.18995313,1553082222.572691,bid
3270.0,0.016,1553082222.572691,bid
3270.0,0.01,1553082222.572691,bid
3270.0,2.0,1553082222.572691,bid
3270.0,0.016421,1553082222.572691,bid
3269.69,0.1,1553082222.572691,bid
3269.69,1.0,1553082222.572691,bid
3269.68,1.0,1553082222.572691,bid
3269.21,0.1,1553082222.572691,bid
3269.09,0.01,1553082222.572691,bid
3269.0,0.075,1553082222.572691,bid
3269.0,0.0269,1553082222.572691,bid
3269.0,0.03059,1553082222.572691,bid
3269.0,0.05549709,1553082222.572691,bid
3269.0,0.305904,1553082222.572691,bid
3268.25,0.2,1553082222.572691,bid
3268.25,0.2,1553082222.572691,bid
3268.18,0.8307224,1553082222.572691,bid
3268.0,0.01529988,1553082222.572691,bid
3268.0,6.32178702,1553082222.572691,bid
3267.81,0.5,1553082222.572691,bid
3267.69,0.1,1553082222.572691,bid
3267.4,0.64447268,1553082222.572691,bid
3267.0,0.1,1553082222.572691,bid
3266.66,1.0,1553082222.572691,bid
3266.66,1.83126672,1553082222.572691,bid
3266.66,1.22083531,1553082222.572691,bid
3266.66,0.1,1553082222.572691,bid
3266.09,0.31298435,1553082222.572691,bid
3266.0,0.5,1553082222.572691,bid
3266.0,0.0153107,1553082222.572691,bid
3266.0,0.17372036,1553082222.572691,bid
3266.0,0.2,1553082222.572691,bid
3266.0,0.01,1553082222.572691,bid
3265.8,1.0,1553082222.572691,bid
3265.01,0.04,1553082222.572691,bid
3265.0,0.002,1553082222.572691,bid
3265.0,0.001,1553082222.572691,bid
3265.0,2.1,1553082222.572691,bid
3265.0,0.1,1553082222.572691,bid
3265.0,0.37758047,1553082222.572691,bid
3265.0,0.25,1553082222.572691,bid
3265.0,0.004,1553082222.572691,bid
3264.34,0.0025,1553082222.572691,bid
3264.22,0.1,1553082222.572691,bid
3263.19,0.075,1553082222.572691,bid
3263.0,0.002,1553082222.572691,bid
3262.91,0.2,1553082222.572691,bid
3262.24,0.015,1553082222.572691,bid
3262.06,0.01532774,1553082222.572691,bid
3262.0,0.03832,1553082222.572691,bid
3262.0,0.1,1553082222.572691,bid
3262.0,0.001,1553082222.572691,bid
3261.31,1.0,1553082222.572691,bid
3261.11,0.25,1553082222.572691,bid
3261.09,0.00306646,1553082222.572691,bid
3261.09,1.0,1553082222.572691,bid
3261.0,0.25,1553082222.572691,bid
3260.0,0.01,1553082222.572691,bid
3260.0,0.01,1553082222.572691,bid
3260.0,0.2,1553082222.572691,bid
3260.0,0.03,1553082222.572691,bid
3260.0,0.46,1553082222.572691,bid
3260.0,0.5,1553082222.572691,bid
3260.0,0.002,1553082222.572691,bid
3260.0,1.53374233,1553082222.572691,bid
3260.0,0.2426,1553082222.572691,bid
3260.0,1.08798657,1553082222.572691,bid
3260.0,0.018000000000000002,1553082222.572691,bid
3260.0,0.01,1553082222.572691,bid
3260.0,0.42577570000000003,1553082222.572691,bid
3260.0,1.1,1553082222.572691,bid
3259.99,0.03067522,1553082222.572691,bid
3259.99,0.25,1553082222.572691,bid
3259.88,0.2759,1553082222.572691,bid
3259.0,3.0,1553082222.572691,bid
3259.0,0.2,1553082222.572691,bid
3258.88,0.2759,1553082222.572691,bid
3258.0,0.5,1553082222.572691,bid
3257.86,0.2759,1553082222.572691,bid
3257.77,0.3117163,1553082222.572691,bid
3257.46,0.0713,1553082222.572691,bid
3257.46,0.016,1553082222.572691,bid
3257.0,0.01444659,1553082222.572691,bid
3257.0,0.003,1553082222.572691,bid
3257.0,0.02,1553082222.572691,bid
3257.0,0.09320996,1553082222.572691,bid
3257.0,1.0,1553082222.572691,bid
3257.0,2.0,1553082222.572691,bid
3256.11,0.075,1553082222.572691,bid
3256.1,0.3071,1553082222.572691,bid
