timestamp,4921.53,4923.28,4924.5,4925.0,4928.65,4929.4,4935.0,4941.85,4942.27,4949.68,4951.5,4951.85,4952.34,4953.49,4954.74,4956.75,4956.78,4957.51,4958.27,4960.64,4962.96,4963.27,4963.7,4964.14,4964.64,4965.25,4965.52,4965.66,4965.75,4965.79,4967.92,4967.95,4968.0,4968.12,4968.23,4968.6,4969.1,4970.4,4970.51,4970.54,4970.71,4970.92,4970.97,4971.13,4972.11,4973.41,4973.5,4975.0,4975.3,4975.6,4976.0,4976.14,4976.72,4977.5,4978.1,4978.17,4978.32,4978.4,4978.73,4978.8,4979.61,4979.7,4980.29,4980.4,4980.74,4980.8,4981.18,4981.47,4982.58,4982.77,4982.86,4983.16,4983.3,4983.7,4983.88,4984.38,4984.44,4984.5,4984.61,4985.18,4985.4,4985.49,4985.74,4986.39,4986.48,4986.68,4986.83,4987.14,4987.44,4987.54,4987.7,4988.18,4988.19,4988.2,4988.27,4988.5,4988.54,4988.69,4988.74,4988.75,4988.8,4988.84,4988.85,4988.86,4988.9,4988.93,4988.94,4989.19,4989.21,4989.24,4989.31,4989.44,4989.62,4989.68,4989.69,4989.7,4989.76,4989.9,4989.93,4990.01,4990.02,4990.22,4990.24,4990.31,4990.39,4990.48,4990.49,4990.52,4990.72,4990.77,4990.79,4990.8,4990.99,4991.18,4991.3,4991.31,4991.33,4991.4,4991.43,4991.49,4991.52,4991.68,4991.77,4991.84,4991.93,4991.97,4991.99,4992.0,4992.1,4992.12,4992.19,4992.2,4992.23,4992.27,4992.29,4992.3,4992.43,4992.44,4992.52,4992.64,4992.65,4992.67,4992.68,4992.69,4992.72,4992.86,4992.87,4992.93,4992.94,4993.0,4993.02,4993.1,4993.11,4993.14,4993.33,4993.48,4993.5,4993.59,4993.6,4993.61,4993.7,4993.84,4993.86,4993.88,4993.92,4993.93,4994.0,4994.01,4994.02,4994.14,4994.15,4994.18,4994.2,4994.21,4994.22,4994.27,4994.28,4994.29,4994.3,4994.38,4994.39,4994.4,4994.41,4994.45,4994.47,4994.5,4994.6,4994.61,4994.64,4994.66,4994.67,4994.76,4994.77,4994.79,4994.86,4994.92,4994.93,4995.23,4995.28,4995.29,4995.3,4995.31,4995.33,4995.43,4995.44,4995.45,4995.5,4995.51,4995.52,4995.53,4995.56,4995.57,4995.61,4995.64,4995.65,4995.66,4995.72,4995.74,4995.75,4995.78,4995.79,4995.8,4995.84,4995.92,4995.98,4996.01,4996.02,4996.03,4996.04,4996.05,4996.06,4996.14,4996.15,4996.18,4996.2,4996.29,4996.31,4996.41,4996.51,4996.52,4996.58,4996.59,4996.6,4996.69,4996.71,4996.79,4996.84,4996.85,4996.86,4996.89,4996.9,4996.92,4997.0,4997.04,4997.06,4997.08,4997.11,4997.12,4997.13,4997.14,4997.15,4997.18,4997.2,4997.21,4997.27,4997.28,4997.33,4997.34,4997.36,4997.38,4997.39,4997.42,4997.44,4997.45,4997.5,4997.52,4997.53,4997.57,4997.58,4997.62,4997.66,4997.7,4997.71,4997.72,4997.73,4997.74,4997.76,4997.77,4997.78,4997.79,4997.8,4997.82,4997.83,4997.86,4997.9,4997.92,4997.93,4997.94,4997.95,4997.96,4997.98,4998.07,4998.08,4998.1,4998.11,4998.14,4998.15,4998.21,4998.22,4998.24,4998.27,4998.31,4998.32,4998.34,4998.4,4998.41,4998.42,4998.49,4998.5,4998.51,4998.58,4998.59,4998.6,4998.61,4998.62,4998.64,4998.65,4998.66,4998.7,4998.71,4998.74,4998.76,4998.78,4998.8,4998.82,4998.83,4998.86,4998.87,4998.92,4998.95,4998.96,4998.98,4998.99,4999.0,4999.01,4999.02,4999.03,4999.04,4999.05,4999.06,4999.07,4999.08,4999.09,4999.11,4999.12,4999.14,4999.15,4999.16,4999.17,4999.18,4999.2,4999.21,4999.23,4999.24,4999.25,4999.26,4999.29,4999.3,4999.33,4999.35,4999.36,4999.4,4999.41,4999.44,4999.49,4999.5,4999.51,4999.52,4999.53,4999.54,4999.55,4999.56,4999.57,4999.58,4999.6,4999.61,4999.62,4999.63,4999.64,4999.66,4999.67,4999.68,4999.7,4999.74,4999.76,4999.78,4999.79,4999.8,4999.82,4999.83,4999.84,4999.85,4999.86,4999.87,4999.91,4999.95,4999.97,4999.98,4999.99,5000.01,5000.04,5000.05,5000.06,5000.08,5000.11,5000.12,5000.14,5000.15,5000.2,5000.21,5000.22,5000.23,5000.28,5000.29,5000.3,5000.31,5000.32,5000.33,5000.34,5000.37,5000.38,5000.39,5000.4,5000.42,5000.43,5000.45,5000.48,5000.49,5000.5,5000.51,5000.52,5000.53,5000.54,5000.55,5000.56,5000.6,5000.63,5000.64,5000.65,5000.67,5000.69,5000.7,5000.71,5000.72,5000.73,5000.74,5000.77,5000.78,5000.81,5000.82,5000.83,5000.88,5000.89,5000.9,5000.91,5000.94,5000.95,5000.97,5000.98,5000.99,5001.0,5001.02,5001.04,5001.05,5001.06,5001.07,5001.11,5001.12,5001.15,5001.17,5001.18,5001.19,5001.23,5001.25,5001.27,5001.28,5001.29,5001.3,5001.31,5001.33,5001.34,5001.35,5001.36,5001.37,5001.38,5001.39,5001.4,5001.41,5001.42,5001.43,5001.46,5001.47,5001.48,5001.49,5001.5,5001.51,5001.52,5001.53,5001.54,5001.55,5001.56,5001.57,5001.58,5001.59,5001.6,5001.61,5001.62,5001.63,5001.64,5001.65,5001.66,5001.67,5001.68,5001.69,5001.7,5001.74,5001.76,5001.77,5001.78,5001.79,5001.81,5001.82,5001.83,5001.84,5001.85,5001.86,5001.87,5001.88,5001.9,5001.91,5001.93,5001.94,5001.96,5001.97,5001.98,5001.99,5002.0,5002.01,5002.02,5002.03,5002.04,5002.08,5002.09,5002.1,5002.11,5002.12,5002.13,5002.14,5002.15,5002.16,5002.17,5002.18,5002.19,5002.21,5002.22,5002.23,5002.24,5002.26,5002.27,5002.28,5002.29,5002.3,5002.31,5002.32,5002.34,5002.35,5002.37,5002.38,5002.39,5002.4,5002.42,5002.44,5002.45,5002.46,5002.47,5002.48,5002.49,5002.5,5002.51,5002.52,5002.53,5002.54,5002.55,5002.56,5002.57,5002.58,5002.59,5002.6,5002.61,5002.62,5002.63,5002.65,5002.67,5002.68,5002.69,5002.7,5002.71,5002.72,5002.73,5002.74,5002.75,5002.76,5002.77,5002.78,5002.79,5002.81,5002.82,5002.83,5002.84,5002.85,5002.86,5002.87,5002.88,5002.89,5002.9,5002.91,5002.92,5002.93,5002.94,5002.95,5002.96,5002.97,5002.99,5003.0,5003.02,5003.03,5003.04,5003.07,5003.08,5003.09,5003.1,5003.11,5003.12,5003.13,5003.14,5003.15,5003.16,5003.17,5003.18,5003.19,5003.2,5003.21,5003.22,5003.23,5003.24,5003.25,5003.27,5003.28,5003.29,5003.3,5003.31,5003.32,5003.33,5003.34,5003.35,5003.36,5003.37,5003.38,5003.39,5003.4,5003.41,5003.42,5003.43,5003.44,5003.45,5003.47,5003.48,5003.49,5003.5,5003.51,5003.52,5003.53,5003.54,5003.55,5003.56,5003.57,5003.58,5003.6,5003.61,5003.62,5003.63,5003.64,5003.65,5003.66,5003.67,5003.68,5003.69,5003.7,5003.71,5003.72,5003.73,5003.75,5003.76,5003.77,5003.78,5003.8,5003.81,5003.82,5003.83,5003.84,5003.85,5003.87,5003.88,5003.89,5003.9,5003.91,5003.92,5003.93,5003.94,5003.95,5003.96,5003.97,5003.98,5004.0,5004.01,5004.02,5004.03,5004.04,5004.05,5004.07,5004.08,5004.09,5004.11,5004.13,5004.14,5004.15,5004.16,5004.18,5004.21,5004.22,5004.23,5004.24,5004.25,5004.26,5004.27,5004.28,5004.29,5004.3,5004.31,5004.33,5004.34,5004.35,5004.37,5004.38,5004.39,5004.4,5004.41,5004.42,5004.45,5004.46,5004.47,5004.49,5004.5,5004.51,5004.52,5004.53,5004.54,5004.55,5004.56,5004.58,5004.59,5004.6,5004.61,5004.62,5004.64,5004.66,5004.68,5004.69,5004.71,5004.72,5004.73,5004.75,5004.76,5004.77,5004.78,5004.8,5004.82,5004.83,5004.85,5004.88,5004.89,5004.9,5004.91,5004.92,5004.93,5004.94,5004.95,5004.96,5004.97,5004.99,5005.0,5005.01,5005.03,5005.05,5005.06,5005.07,5005.09,5005.1,5005.11,5005.12,5005.13,5005.14,5005.15,5005.16,5005.17,5005.18,5005.19,5005.2,5005.21,5005.22,5005.23,5005.24,5005.25,5005.26,5005.27,5005.28,5005.29,5005.3,5005.31,5005.33,5005.34,5005.35,5005.37,5005.38,5005.39,5005.4,5005.41,5005.42,5005.43,5005.44,5005.45,5005.46,5005.47,5005.48,5005.49,5005.5,5005.51,5005.52,5005.53,5005.54,5005.55,5005.56,5005.58,5005.6,5005.61,5005.62,5005.63,5005.64,5005.65,5005.66,5005.67,5005.68,5005.7,5005.71,5005.72,5005.73,5005.74,5005.75,5005.76,5005.77,5005.79,5005.8,5005.83,5005.85,5005.87,5005.88,5005.89,5005.9,5005.91,5005.92,5005.93,5005.95,5005.96,5005.98,5005.99,5006.0,5006.01,5006.02,5006.03,5006.04,5006.05,5006.06,5006.08,5006.09,5006.1,5006.11,5006.12,5006.13,5006.14,5006.15,5006.16,5006.19,5006.2,5006.21,5006.22,5006.24,5006.25,5006.26,5006.28,5006.29,5006.3,5006.31,5006.32,5006.34,5006.35,5006.36,5006.37,5006.38,5006.39,5006.41,5006.42,5006.45,5006.46,5006.48,5006.49,5006.5,5006.51,5006.52,5006.56,5006.57,5006.58,5006.59,5006.61,5006.62,5006.63,5006.64,5006.65,5006.67,5006.69,5006.7,5006.71,5006.72,5006.73,5006.74,5006.75,5006.76,5006.77,5006.79,5006.8,5006.81,5006.82,5006.83,5006.84,5006.85,5006.86,5006.87,5006.88,5006.91,5006.92,5006.93,5006.94,5006.95,5006.96,5006.97,5006.98,5006.99,5007.01,5007.02,5007.03,5007.04,5007.05,5007.06,5007.07,5007.08,5007.09,5007.1,5007.11,5007.12,5007.14,5007.15,5007.16,5007.17,5007.21,5007.22,5007.23,5007.24,5007.25,5007.28,5007.29,5007.3,5007.31,5007.32,5007.33,5007.34,5007.35,5007.36,5007.37,5007.38,5007.39,5007.4,5007.41,5007.42,5007.43,5007.44,5007.45,5007.46,5007.47,5007.48,5007.49,5007.5,5007.51,5007.52,5007.53,5007.54,5007.55,5007.56,5007.57,5007.6,5007.61,5007.62,5007.63,5007.64,5007.65,5007.66,5007.67,5007.68,5007.69,5007.7,5007.71,5007.72,5007.73,5007.74,5007.75,5007.76,5007.77,5007.78,5007.79,5007.8,5007.81,5007.82,5007.83,5007.84,5007.85,5007.86,5007.87,5007.88,5007.89,5007.9,5007.92,5007.93,5007.95,5007.96,5007.98,5007.99,5008.0,5008.01,5008.02,5008.03,5008.04,5008.05,5008.06,5008.07,5008.08,5008.09,5008.1,5008.12,5008.15,5008.16,5008.17,5008.18,5008.19,5008.2,5008.21,5008.22,5008.25,5008.28,5008.29,5008.3,5008.34,5008.35,5008.37,5008.38,5008.39,5008.4,5008.42,5008.44,5008.46,5008.48,5008.49,5008.5,5008.51,5008.52,5008.53,5008.54,5008.55,5008.56,5008.57,5008.59,5008.63,5008.64,5008.65,5008.66,5008.67,5008.68,5008.69,5008.71,5008.72,5008.73,5008.74,5008.77,5008.78,5008.79,5008.8,5008.81,5008.82,5008.83,5008.84,5008.85,5008.86,5008.89,5008.9,5008.91,5008.92,5008.93,5008.95,5008.96,5008.97,5008.98,5008.99,5009.01,5009.06,5009.07,5009.08,5009.09,5009.1,5009.11,5009.12,5009.15,5009.16,5009.17,5009.19,5009.22,5009.24,5009.25,5009.26,5009.27,5009.28,5009.29,5009.3,5009.31,5009.34,5009.37,5009.38,5009.39,5009.4,5009.41,5009.43,5009.44,5009.45,5009.46,5009.47,5009.48,5009.49,5009.5,5009.51,5009.52,5009.53,5009.54,5009.55,5009.57,5009.58,5009.59,5009.61,5009.62,5009.63,5009.64,5009.65,5009.66,5009.67,5009.68,5009.69,5009.7,5009.71,5009.72,5009.73,5009.74,5009.75,5009.76,5009.77,5009.78,5009.79,5009.83,5009.84,5009.85,5009.86,5009.87,5009.88,5009.89,5009.92,5009.93,5009.94,5009.95,5009.96,5009.97,5009.98,5009.99,5010.0,5010.01,5010.02,5010.03,5010.04,5010.05,5010.06,5010.07,5010.08,5010.09,5010.1,5010.12,5010.13,5010.14,5010.15,5010.17,5010.18,5010.19,5010.21,5010.22,5010.23,5010.26,5010.28,5010.31,5010.37,5010.38,5010.39,5010.4,5010.41,5010.42,5010.43,5010.44,5010.47,5010.48,5010.5,5010.51,5010.52,5010.53,5010.54,5010.55,5010.59,5010.64,5010.65,5010.66,5010.67,5010.68,5010.69,5010.7,5010.71,5010.72,5010.76,5010.79,5010.81,5010.82,5010.83,5010.84,5010.85,5010.86,5010.9,5010.91,5010.92,5010.93,5010.95,5010.97,5010.98,5010.99,5011.0,5011.01,5011.02,5011.03,5011.05,5011.06,5011.07,5011.09,5011.1,5011.12,5011.13,5011.15,5011.16,5011.17,5011.2,5011.21,5011.23,5011.24,5011.26,5011.27,5011.28,5011.29,5011.37,5011.38,5011.39,5011.43,5011.5,5011.51,5011.52,5011.54,5011.55,5011.56,5011.57,5011.59,5011.6,5011.63,5011.64,5011.69,5011.71,5011.74,5011.75,5011.76,5011.79,5011.8,5011.82,5011.83,5011.85,5011.88,5011.89,5011.9,5011.95,5011.97,5011.98,5012.01,5012.02,5012.04,5012.15,5012.16,5012.2,5012.24,5012.25,5012.26,5012.27,5012.28,5012.3,5012.36,5012.37,5012.38,5012.39,5012.43,5012.51,5012.52,5012.53,5012.55,5012.57,5012.62,5012.64,5012.65,5012.67,5012.68,5012.7,5012.71,5012.73,5012.74,5012.79,5012.8,5012.81,5012.83,5012.84,5012.85,5012.86,5012.89,5012.91,5012.92,5012.99,5013.01,5013.02,5013.07,5013.08,5013.11,5013.16,5013.17,5013.18,5013.19,5013.24,5013.31,5013.37,5013.39,5013.44,5013.46,5013.47,5013.48,5013.54,5013.63,5013.69,5013.71,5013.74,5013.8,5013.81,5013.87,5013.88,5013.89,5013.9,5013.95,5014.05,5014.08,5014.09,5014.11,5014.25,5014.26,5014.27,5014.28,5014.29,5014.3,5014.37,5014.39,5014.4,5014.48,5014.54,5014.61,5014.64,5014.69,5014.7,5014.77,5014.94,5014.98,5015.02,5015.1,5015.19,5015.21,5015.23,5015.25,5015.29,5015.37,5015.4,5015.53,5015.54,5015.66,5015.67,5015.7,5015.8,5015.87,5015.96,5016.16,5016.17,5016.35,5016.42,5016.48,5016.5,5016.51,5016.62,5016.72,5016.76,5016.79,5016.86,5017.08,5017.35,5017.47,5017.58,5017.67,5017.69,5017.71,5017.98,5018.03,5018.29,5018.4,5018.44,5018.6,5018.7,5018.74,5018.85,5018.87,5018.88,5018.93,5019.01,5019.14,5019.19,5019.2,5019.3,5019.67,5019.79,5019.89,5019.9,5019.94,5020.0,5020.03,5020.09,5020.1,5020.25,5020.51,5020.54,5020.69,5020.99,5021.0,5021.03,5021.13,5021.15,5021.5,5021.54,5021.73,5022.0,5022.02,5022.08,5022.23,5022.4,5022.6,5022.7,5022.71,5022.9,5023.0,5023.08,5023.14,5023.15,5023.4,5024.03,5024.04,5024.21,5024.27,5024.31,5024.68,5025.0,5025.25,5025.33,5025.36,5025.59,5026.16,5026.2,5026.27,5026.41,5026.81,5027.0,5027.01,5027.31,5028.6,5029.4,5029.53,5030.0,5030.17,5031.86,5031.95,5034.39,5034.91,5035.0,5037.39,5038.8,5039.68,5039.79,5040.0,5040.01,5040.19,5041.55,5041.99,5042.3,5042.32,5042.42,5042.54,5042.6,5042.9,5043.04,5043.3,5043.4,5044.94,5045.0,5045.32,5045.8,5046.1,5046.28,5046.52,5047.71,5049.3,5050.6,5052.4,5053.5,5054.55,5055.0,5058.77,5060.0,5061.19,5064.86,5065.0,5065.46,5066.22,5066.37,5066.42,5066.83,5067.03,5067.55,5067.88,5068.31,5069.89,5070.0,5070.99,5071.05
