price,asks,bids
3470.1,,0.00020172
3471.66,,0.06783786
3473.53,,0.11659608000000002
3475.0,,0.0071223
3475.1,,0.00014388
3480.0,,1.8475861999999998
3480.1,,0.00018677
3480.53,,0.08619376
3480.95,,0.00143638
3481.88,,1.0
3482.7,,0.14220288
3485.2,,0.00143463
3485.47,,0.11248985
3486.0,,0.71
3487.0,,0.02122168
3487.18,,0.08353167
3488.0,,0.02866972
3489.75,,0.02279532
3490.0,,0.25184527
3490.1,,0.00018623
3490.19,,2.0
3495.0,,0.04249213
3497.0,,0.02259079
3498.64,,0.02115107
3499.66,,0.14151374
3499.8,,0.02000114
3500.0,,143.89985411
3500.01,,0.61
3500.1,,0.00024283999999999997
3500.64,,0.028566199999999996
3501.0,,2.77854649
3501.11,,2.85623702
3501.35,,0.5
3502.0,,1.42857
3503.0,,0.25
3505.0,,0.14550641
3510.0,,1.73364671
3510.1,,0.00018517
3510.32,,0.00142437
3510.68,,0.02651325
3510.82,,0.01048644
3511.06,,0.338
3515.21,,0.14223901
3515.25,,0.22757982999999998
3515.34,,0.026483070000000004
3515.81,,0.02471019
3516.39,,0.00690669
3516.58,,0.06718711
3516.75,,0.00868946
3517.95,,0.28082525
3517.97,,0.0218108
3518.0,,0.15
3519.43,,0.07089216
3519.99,,0.01401523
3520.0,,0.01
3520.1,,9.942e-05
3520.57,,0.00690407
3521.0,,4.0
3521.35,,0.00709954
3521.66,,0.007792969999999999
3522.35,,0.00868228
3522.65,,0.028387719999999998
3523.72,,0.14
3524.0,,0.00477582
3525.0,,0.00141843
3525.1,,0.00014183
3528.12,,0.45899999999999996
3529.71,,8.0
3529.85,,0.00113319
3530.0,,0.01
3530.1,,0.00018412
3531.1,,1.95428903
3533.0,,0.015
3533.01,,0.02795067
3535.35,,0.05601425
3536.0,,0.0559983
3537.0,,0.28
3538.22,,0.07169989
3539.0,,0.03
3540.0,,1.01
3540.1,,0.00151124
3541.1,,0.3
3544.0,,0.00028217
3545.09,,0.0014104
3545.1,,0.00056415
3548.25,,0.35
3550.0,,2.90219716
3550.01,,0.01215771
3550.1,,0.00207035
3550.32,,0.00140832
3551.0,,0.06892423
3551.14,,0.050425
3554.23,,0.4
3555.0,,0.72574401
3555.14,,0.02813
3555.51,,0.06750086
3555.55,,0.0028125
3555.78,,0.012655450000000002
3555.82,,0.05787694
3556.0,,0.001
3556.83,,0.01
3560.0,,0.3968455
3560.1,,0.00066009
3562.0,,0.01965188
3563.42,,0.042
3565.0,,0.00561009
3566.0,,0.266
3567.0,,0.3
3567.89,,0.277505
3568.0,,0.07286995
3568.76,,5.0
3569.32,,0.00700413
3570.0,,0.86483586
3570.1,,9.803e-05
3570.74,,0.01840784
3572.83,,8.0
3575.0,,1.48197201
3577.0,,1.0
3577.76,,0.02096283
3579.0,,0.19474713
3580.0,,1.01698324
3580.1,,9.775999999999999e-05
3580.26,,0.01382581
3580.93,,0.08293934
3582.7,,0.13817511
3587.19,,0.02787697
3587.44,,0.055750060000000004
3587.68,,0.0054
3587.87,,0.01
3588.0,,0.1393534
3589.0,,0.08045137
3589.99,,0.02757946
3590.1,,9.749e-05
3591.97,,0.1378213
3595.0,,1.15
3597.0,,2.4429
3599.06,,0.00138925
3600.0,,16.76353699
3600.1,,9.721e-05
3600.24,,0.19304268
3600.42,,0.02777453
3600.87,,0.00138855
3601.0,,20.48958622
3601.11,,4.16538234
3602.56,,0.13879019
3602.73,,0.01110269
3602.95,,12.0
3603.0,,0.25
3603.12,,0.27753724
3605.0,,0.028757280000000003
3605.51,,0.08320598
3605.87,,0.27460779
3608.0,,0.651
3608.81,,0.02702275
3609.27,,0.00678807
3609.56,,0.00138521
3610.0,,0.02027701
3610.1,,9.695e-05
3611.06,,0.327
3615.41,,0.5475
3617.8,,1.0
3618.7,,12.604
3619.39,,20.0
3620.0,,0.15469613
3620.1,,9.668e-05
3620.5,,0.027620490000000004
3622.0,,0.01684152
3624.3,,0.01931407
3625.0,,20.75
3625.06,,0.00137928
3625.78,,0.013790130000000001
3626.55,,0.1366395
3628.0,,1.5
3630.0,,0.132
3630.1,,9.641e-05
3630.4,,0.5
3635.0,,1.0178817
3635.51,,12.950999999999999
3636.0,,2.0
3636.36,,0.0544528
3640.0,,0.275989
3640.1,,9.615e-05
3640.73,,0.001668
3640.97,,0.20598906
3642.0,,0.29004666
3642.42,,0.1
3642.74,,0.136
3643.0,,0.0527642
3645.0,,0.06866597
3649.32,,0.13701182
3650.0,,16.33362348
3650.1,,9.588e-05
3650.34,,0.00821841
3650.5,,0.027000000000000003
3650.8,,0.00547825
3651.0,,0.05395781000000001
3652.31,,4.652
3652.98,,0.05474981999999999
3654.68,,3.0
3655.0,,3.5567715400000006
3655.09,,0.00136795
3660.0,,1.4306448
3660.1,,9.562e-05
3662.0,,0.01665756
3663.0,,1.0
3665.0,,0.10272850999999998
3665.21,,0.00272289
3665.71,,0.013552619999999998
3665.95,,0.25
3667.0,,0.13498772
3668.0,,0.02
3669.0,,0.13491414
3669.11,,2.68
3669.69,,0.05
3670.0,,0.26
3670.1,,9.536e-05
3671.79,,40.0
3674.0,,0.25
3674.39,,0.00673581
3675.0,,0.17931971
3680.0,,1.7707453000000002
3680.1,,9.51e-05
3680.36,,5.9
3680.66,,13.26
3681.0,,5.0
3681.84,,12.8
3681.95,,5.2
3682.0,,0.01656708
3682.56,,0.00135775
3683.0,,0.16184727
3683.37,,5.6
3684.0,,0.17643865
3684.39,,2.0
3684.88,,4.731
3685.0,,0.05427408
3685.85,,0.025
3686.06,,2.425
3686.31,,3.9900000000000007
3686.86,,16.7
3687.11,,0.62
3687.79,,5.17
3688.0,,0.01355748
3688.29,,10.81
3689.44,,3.4
3689.77,,12.65
3690.32,,0.008
3690.76,,0.574
3690.85,,0.013547010000000002
3690.95,,4.88
3692.35,,5.9452
3693.33,,14.4
3693.81,,4.6
3693.84,,0.54144196
3694.21,,0.026804100000000004
3694.39,,0.3
3694.4,,0.3
3694.8,,3.173
3695.0,,2e-09
3695.4,,0.026790059999999997
3695.41,,4.7
3695.9,,2.88
3695.93,,50.0
3696.38,,0.5
3696.84,,0.5
3696.95,,3.7631
3696.96,,0.44906532
3697.96,,6.7473
3698.63,,0.027583000000000003
3699.47,,9.7517
3699.83,,1.0
3700.06,,1.0
3700.09,,4.0
3700.23,,1.0
3700.24,,2.0
3700.26,,4.0
3700.46,,0.69773012
3700.76,,1.0
3700.86,,2.0
3701.04,,2.0
3701.17,,1.0
3701.18,2.40274209,
3701.65,3.0,
3701.72,3.0,
3701.88,3.0,
3702.0,0.29032877,
3702.3,2.0,
3702.9,0.5,
3702.92,2.0,
3702.96,0.5,
3703.07,4.0,
3703.09,2.0,
3703.69,4.0,
3703.87,4.0,
3706.04,4.2,
3706.81,1.436,
3707.47,2.0,
3707.48,5.4901,
3707.63,50.0,
3707.9,0.027583000000000003,
3707.91,1.191,
3708.79,3.9592,
3709.4,2.5,
3710.37,3.44,
3711.12,15.108799999999999,
3711.59,0.622,
3711.99,4.8666,
3712.58,0.3,
3713.47,4.4,
3714.78,3.7692,
3714.88,13.642,
3714.9,3.4900000000000007,
3716.3,1.923,
3716.38,4.0807,
3717.37,16.6,
3717.63,40.0,
3717.68,5.7,
3718.5,0.1,
3719.26,7.110000000000001,
3720.7,3.8,
3721.96,16.2,
3722.2,0.1,
3722.28,5.6095,
3724.8,12.76,
3733.25,3.015,
3733.3,0.1,
3736.4,2.0,
3737.37,1.0,
3740.0,0.1,
3740.42,0.17940378,
3750.0,0.3,
3750.05,6.24,
3750.3,0.8,
3760.0,0.1997384,
3761.42,20.0,
3766.85,8.154,
3767.93,0.00234715,
3768.0,1.25,
3783.66,13.836000000000002,
3785.23,12.0,
3802.0,0.2,
3808.81,0.01008189,
3809.01,0.05,
3809.99,29.86681594,
3815.2,0.1,
3817.01,0.0088767,
3823.0,3.13688737,
3838.85,3.3299999999999996,
3840.0,1.9995,
3843.0,0.026038510000000004,
3848.04,0.34331272,
3848.26,0.01,
3850.0,1.42008205,
3850.85,0.68,
3860.0,10.0,
3861.41,0.014626530000000002,
3864.93,0.01,
3870.0,5.0,
3875.0,0.20231,
3883.48,0.08,
3887.0,10.0,
3887.5,0.17150605,
3890.0,1.0,
3894.01,1.3241876,
3899.0,19.99024072,
3900.0,7.66267469,
3904.69,0.07683069,
3905.0,0.2,
3919.0,7.02323696,
3920.0,0.00258902,
3929.0,1.0,
3930.0,0.01043539,
3938.88,0.1,
3940.0,0.081,
3949.0,2.0,
3981.0,0.05,
3990.0,1.6324538,
3993.38,0.22000000000000003,
3998.0,28.088426519999995,
3998.62,0.02666,
3999.0,0.78359402,
4000.0,12.43421379,
4003.0,2.0,
4009.0,0.2,
4010.0,1.26043617,
4010.85,0.001578,
4011.0,1.0,
4021.0,0.5,
4033.0,0.08,
4038.38,0.05,
4050.0,1.9300000000000002,
4070.0,0.00052978,
4078.0,5.0,
4080.0,0.21000000000000002,
4088.0,0.05,
4097.0,2.0,
4098.0,10.0,
4100.0,8.70705298,
4105.0,0.2,
4111.0,0.5,
4125.0,0.38204919,
4126.91,5.0,
4131.0,0.5,
4137.0,0.94813641,
4138.0,0.05,
4139.01,4.0,
4140.0,0.7,
4150.0,11.17824097,
4150.3,0.026525189999999997,
4150.67,0.005952,
4154.32,5.0,
4167.0,0.0921,
4171.0,21.28558009,
4172.72,0.006721,
4180.0,1.0,
4181.82,5.0,
4185.0,0.0588122,
4186.41,0.5,
4188.88,0.1,
4190.0,0.5,
4195.0,0.55959476,
4195.34,0.05,
4196.0,1.17795656,
4197.0,2.0,
4197.09,0.05,
4200.0,14.48919184,
4203.0,5.0,
4205.0,0.15,
4205.91,0.25791973,
4209.32,22.0,
4212.36,0.05,
4222.0,0.5,
4227.19,0.2,
4230.0,1.0,
4234.0,0.3,
4240.0,10.0,
4246.0,28.0,
4250.0,33.24867807,
4262.74,11.0,
4264.48,0.006829,
4269.0,0.1,
4285.52,0.07554787,
4288.88,0.05,
4289.9,0.017155,
4290.0,5.0,
4294.0,0.03175362,
4299.0,0.1,
4300.0,11.625,
4320.0,1.0,
4321.0,0.1,
4324.11,0.007978,
4325.0,1.5,
4329.29,0.007719000000000001,
4333.0,2.05,
4335.47,6.518110300000001,
4340.0,10.0,
4343.0,0.00921024,
4344.78,1.0,
4345.0,48.2,
4345.33,11.0,
4346.4,0.001455,
4350.0,0.53011875,
4353.0,0.1,
4360.0,0.52316973,
4375.0,0.5,
4380.0,0.02114542,
4387.0,0.1,
4388.0,0.126,
4391.0,0.34,
4399.0,0.1,
4400.0,8.66147108,
4410.0,0.15105279,
4425.0,0.5,
4427.74,20.0,
4432.42,7.0,
4435.0,0.1,
4439.48,0.013909,
4440.0,1.0,
4444.0,0.01,
4444.44,0.1,
4445.0,0.75565699,
4448.0,0.05,
4450.0,1.45989477,
4455.96,0.00448838,
4468.27,0.1,
4474.0,1.4,
4475.0,0.5,
4478.0,0.3,
4488.0,0.0539,
4492.5,0.016653,
4495.0,0.09,
4497.0,0.1,
4500.0,117.99994570999999,
4521.28,0.006201,
4525.0,0.5,
4540.0,10.0,
4550.0,1.0,
4555.0,2.0,
4567.89,0.1,
4571.91,1.0,
4575.0,0.5,
4578.0,0.25,
4588.0,0.05,
4599.89,0.014099999999999998,
4600.0,6.621558,
4611.94,0.019824,
4621.91,0.31,
4630.14,0.015901,
4658.34,20.0,
4666.59,1.0,
4675.0,1.81626801,
4679.0,0.05,
4680.0,0.02564103,
4688.0,0.05,
4689.9,0.125,
4700.0,0.50616728,
4703.0,0.25706874,
4707.37,3.75,
4711.0,0.38,
4711.37,0.75,
4717.37,0.12,
4719.71,1.0,
4722.93,0.015561,
4724.89,0.025821,
4750.0,0.25,
4759.88,0.12345679000000001,
4781.88,0.015387000000000001,
4785.0,2.0,
4785.9,0.033961,
4788.0,0.05,
4800.0,0.23535036000000004,
4811.0,0.15,
4815.03,1.5,
4838.0,0.05,
4840.0,10.12272727,
4850.0,0.255,
4857.28,0.015140999999999998,
4865.0,0.3,
4865.07,6.45206449,
4865.31,1.5,
4875.0,2.1,
4876.0,1.75,
4878.0,0.05,
4888.0,0.3,
4888.94,7.0,
4891.76,1.0,
4900.0,0.00204082,
4908.71,0.038912,
4912.0,0.40716613000000007,
4915.32,1.5,
4918.02,0.01497,
4920.59,0.015201999999999999,
4921.0,0.34,
4937.37,3.0,
4938.0,0.1,
4949.49,0.49000000000000005,
4950.0,21.72158823,
4959.0,0.1,
4980.0,0.75,
4987.0,0.1960042,
4990.0,2.51923,
4992.0,0.11770855,
4995.0,0.1,
4999.0,0.62681822,
4999.97,0.3,
4999.99,1.0,
5000.0,111.61323042,
5014.12,1.0,
5031.08,5.0,
5032.01,0.032802,
5038.0,0.05,
5049.0,0.22478617,
5050.0,0.25,
5051.0,0.01,
5060.0,1.02173913,
5074.69,5.0,
5080.0,10.0,
5100.0,3.57174544,
5103.48,0.071598,
5110.02,0.53174,
5150.0,0.5,
5157.0,4.00000005,
5159.0,5.0,
5167.0,5.0,
5180.0,10.0,
5196.35,0.014177,
5200.0,0.09980039,
5219.0,0.5,
5231.51,0.16072425,
5243.0,0.1,
5280.0,10.04464285,
5285.0,3.0,
5300.0,0.16347313,
5319.81,0.52,
5330.0,0.007000000000000001,
5342.0,0.5,
5357.0,0.05,
5376.8,0.26595745,
5380.0,10.19330856,
5388.0,0.085,
5392.8,0.5,
5397.0,0.05,
5399.0,0.25770138,
5406.0,0.1,
5414.12,1.0,
5418.0,0.26622381,
5435.0,65.0,
5440.0,0.1,
5450.0,0.26595745,
5480.0,10.0,
5499.77,0.1,
5500.0,0.28139009,
5521.6,0.029179,
5550.0,0.26595745,
5559.8,0.5,
5564.76,0.05887,
5569.0,0.1,
5589.89,0.1470222,
5599.97,0.417,
5600.0,0.09090909,
5623.87,0.5,
5650.0,0.26595745,
5656.0,0.0921,
5680.0,1.0,
5690.0,0.03,
5693.99,0.5,
5699.97,0.1,
5700.0,0.63075439,
5714.22,0.10136874999999998,
5720.0,0.01923076,
5723.2,0.026853,
5748.0,0.45627319,
5749.0,0.035,
5749.97,0.1,
5750.0,0.0353256,
5800.0,1.01,
5814.12,1.0,
5827.19,0.21000000000000002,
5830.98,0.17398973,
5840.0,10.1,
5845.33,0.01796305,
5845.37,0.1936,
5899.97,0.1,
5900.0,0.3,
5900.99,0.4962387,
5937.0,0.1,
5940.0,0.01851851,
5949.4,0.1,
5950.0,0.14140148,
5977.0,0.1,
5984.81,1.0,
5995.0,0.003,
5997.0,0.07898905,
5999.0,0.035,
5999.97,0.1,
5999.99,0.30090005,
6000.0,5.42220036,
6070.0,1.0,
6100.0,0.38,
6111.0,1.0,
6160.0,0.01785714,
6163.41,7.0,
6197.87,0.07704292,
6200.0,0.54952437,
6249.0,0.285,
6300.0,4.2445,
6305.0,0.25471827,
6317.0,0.03202853,
6349.0,0.04428211,
6350.0,0.20222438,
6380.0,0.01724137,
6383.99,0.08852864,
6390.0,0.02347418,
6400.0,1.21131443,
6410.0,0.02059283,
6430.0,0.0311042,
6450.0,8.5,
6470.0,0.003,
6477.0,0.06,
6499.0,0.33043033,
6499.99,0.04078348,
6500.0,3.4957653,
6520.0,0.25,
6540.0,0.3058104,
6545.2,0.51550499,
6549.89,3.8473928600000002,
6550.0,0.97437938,
6584.0,0.06,
6598.28,0.0020184,
6600.0,1.4007685,
6612.0,0.2,
6626.29,7.0,
6630.0,0.01099526,
6649.0,0.03185,
6654.0,0.0921,
6690.0,0.58,
6700.0,1.34614101,
6720.0,0.06,
6735.49,7.0,
6750.0,1.46886047,
6760.0,0.11536247,
6761.53,0.31279409,
6778.88,3.0,
6793.0,2.56512502,
6800.0,0.67078297,
6814.0,0.06,
6839.29,0.00752144,
6845.0,0.00146093,
6850.0,0.3,
6852.51,0.1,
6865.33,0.1,
6876.08,0.1,
6880.0,0.025,
6882.0,0.01603303,
6898.0,0.0318725,
6898.95,2.6,
6900.0,0.28539578,
6950.0,0.1,
6954.58,0.2,
6970.0,0.07173602,
6972.65,0.55,
6987.54,0.04809496,
6988.88,0.08803238,
6997.03,0.0028926,
6998.87,1.0,
6999.0,0.12292,
6999.96,0.00222,
7000.0,8.48098847,
7033.0,0.005,
7100.0,1.11927246,
7111.0,0.09,
7122.64,0.06,
7124.5,0.2,
7126.01,0.01911879,
7139.57,0.0919887,
7150.0,0.16993007,
7189.66,0.06954432,
7199.99,0.00891843,
7200.0,15.87494139,
7236.0,0.00138198,
7249.0,0.02733,
7250.0,1.36,
7255.0,0.11000000000000001,
7280.0,0.01,
7290.0,0.2,
7300.0,1.15007933,
7350.0,0.1085,
7352.0,0.005,
7393.0,0.5,
7399.0,1.00335022,
7400.0,2.13754685,
7435.24,0.01814581,
7450.0,0.18420625,
7456.0,0.00247167,
7459.63,0.00078853,
7474.0,1.0,
7474.75,1.0,
7490.0,0.0082,
7490.03,0.3,
7496.0,0.02816369,
7499.0,0.025,
7500.0,3.60399795,
7508.0,0.01,
7515.12,1.29021981,
7525.77,0.31680487,
7540.0,25.0,
7544.07,0.0151773,
7550.0,0.00140639,
7554.95,0.1,
7559.74,0.20338982999999997,
7560.0,0.06,
7569.97,0.07296992,
7575.0,0.08,
7579.0,0.25340353,
7600.0,0.63664837,
7601.27,0.0533491,
7610.0,0.02367415,
7630.0,0.03,
7640.0,0.1,
7670.0,0.01706902,
7680.0,1.0,
7698.88,0.01313,
7700.0,0.06493507,
7729.0,0.01771051,
7740.0,0.1,
7750.0,0.066,
7750.83,0.13062478,
7789.0,0.02775468,
