price,asks,bids
3813.4,,0.01625567
3813.72,,0.011799500000000001
3814.73,,0.03912170999999999
3815.0,,0.13106159000000003
3815.28,,0.0013105100000000002
3816.04,,0.011313230000000002
3817.08,,0.006384590000000001
3817.19,,0.016165099999999998
3819.73,,0.03838341
3820.0,,0.45709685
3821.01,,0.649
3822.05,,0.003335770000000001
3823.04,,0.00472943
3823.27,,0.06630422000000001
3824.0,,0.026150620000000006
3824.54,,0.006471360000000001
3825.0,,0.14379084000000003
3825.1,,7.842000000000001e-05
3825.56,,0.01537221
3825.69,,0.026139069999999993
3826.61,,0.017812660000000004
3827.35,,0.00888295
3827.56,,0.0006327299999999999
3827.71,,0.07803223000000001
3828.51,,0.57433403
3828.78,,0.009623740000000002
3828.98,,0.013058299999999998
3829.57,,0.0022674100000000005
3829.68,,0.016164929999999997
3829.69,,0.0039029799999999995
3830.0,,0.30891382999999994
3830.4,,0.00798406
3831.01,,0.048705679999999994
3831.46,,0.00716759
3832.25,,0.00390132
3834.74,,0.12908305999999997
3835.0,,0.013037799999999999
3836.0,,0.03300000000000001
3836.46,,0.05498082
3836.59,,0.0063516200000000005
3838.38,,0.025792130000000003
3838.74,,0.05146740000000001
3840.0,,103.78473957999998
3841.91,,8.0
3843.0,,0.049999999999999996
3845.0,,0.6436931
3845.36,,0.00260053
3847.0,,0.012737189999999999
3849.0,,0.01299038
3849.49,,0.12858846
3850.0,,8.03862977
3850.03,,0.09999999999999999
3850.1,,0.04501180999999999
3850.29,,0.05194412999999999
3851.0,,1.22004673
3851.57,,0.04439747
3851.69,,0.05151504
3853.0,,0.25953802
3854.8,,0.0012970799999999997
3855.0,,1.72470298
3855.24,,0.0256923
3856.0,,0.6500000000000001
3858.95,,0.09717668999999998
3859.0,,0.450894
3860.0,,2.1745077600000005
3860.01,,0.07951533
3861.05,,0.022014730000000003
3861.38,,1.0
3862.97,,0.0012969999999999998
3865.0,,0.049805949999999995
3865.8,,0.05690930000000001
3866.0,,0.12803930999999996
3870.0,,0.009999999999999998
3870.12,,0.0009140000000000001
3870.3,,0.10199718999999999
3871.79,,0.004390560000000001
3875.0,,0.8123664400000001
3875.1,,7.740999999999999e-05
3875.25,,0.013284300000000002
3875.45,,0.00203
3876.0,,0.007739930000000001
3876.52,,0.00438521
3880.0,,0.16269
3880.24,,0.030666770000000003
3885.0,,0.018999999999999996
3886.0,,5.0
3886.17,,0.012627620000000003
3888.08,,0.5
3888.15,,0.0012859499999999997
3888.88,,0.025714339999999995
3888.99,,0.008400629999999997
3890.0,,0.14135988999999996
3891.0,,0.25
3894.0,,1.01
3894.51,,0.0012838499999999998
3895.0,,1.24980723
3896.0,,0.12833674999999997
3900.0,,9.734643719999998
3900.01,,0.2538
3900.1,,7.691999999999999e-05
3900.99,,0.07690355000000001
3901.0,,1.0317021099999997
3903.0,,0.038047649999999995
3903.28,,8.0
3905.0,,0.22944941999999996
3906.0,,0.010240650000000002
3908.0,,1.0
3908.8,,0.5
3909.19,,0.05550515
3909.7,,0.7545335900000001
3909.97,,0.00777486
3910.0,,0.76575447
3910.23,,0.00777216
3912.1,,0.006201989999999999
3913.75,,0.02213909
3914.0,,0.006200990000000001
3914.48,,0.03156841
3915.0,,0.25287355999999994
3915.22,,0.02554
3915.38,,0.0309656
3916.82,,0.0009040000000000001
3918.9,,0.006379339999999999
3919.98,,0.3493
3920.0,,0.36268617
3922.0,,0.37851110999999993
3922.54,,0.023719789999999998
3923.12,,0.025489909999999998
3925.0,,0.25350317000000006
3925.1,,7.642999999999998e-05
3926.0,,0.030000000000000006
3930.0,,0.009999999999999998
3940.0,,0.04281216999999999
3945.51,,0.12547173000000003
3947.51,,0.0012666199999999998
3949.0,,0.12661433
3950.0,,1.70275943
3950.01,,0.09999999999999999
3950.1,,7.594000000000001e-05
3951.0,,0.5313085199999998
3955.0,,0.16599999999999998
3959.0,,1.0090000000000001
3959.65,,0.05001198999999999
3960.0,,1.14770199
3961.74,,0.025241430000000002
3961.78,,0.31238988
3965.51,,8.0
3967.0,,0.29999999999999993
3969.99,,0.11000000000000001
3970.0,,0.33449369
3971.93,,0.10300000000000001
3975.0,,2.5042902200000006
3975.1,,7.545999999999999e-05
3977.26,,0.10057174999999999
3978.3,,0.006284090000000001
3978.4,,0.009999999999999998
3978.51,,0.0012567500000000003
3979.0,,0.06534304999999999
3980.0,,0.009999999999999998
3982.0,,0.25
3985.0,,0.0501882
3987.92,,0.008794590000000001
3988.0,,0.0012537599999999998
3989.45,,0.00439564
3990.0,,1.27949121
3990.6,,0.008788630000000002
3993.78,,0.00125194
3994.16,,0.00439038
3995.0,,0.5
3995.55,,0.61318216
3996.0,,0.025025020000000002
3996.45,,0.03949144999999999
3996.88,,0.08756830000000002
3997.0,,2.52572391
3997.15,,0.04825904999999999
3997.98,,0.00877248
3998.61,,0.008771100000000002
3998.78,,0.004385470000000001
3999.0,,0.25006251000000007
3999.51,,0.01096137
3999.74,,0.004384279999999999
4000.0,,6.520217000000001
4000.01,,0.7199999999999999
4000.1,,7.499000000000001e-05
4000.11,,0.0020000000000000005
4000.55,,0.24749095999999998
4000.74,,0.01095791
4001.0,,0.16964508
4001.21,,0.004382629999999999
4001.34,,0.023008
4001.96,,0.02190933
4002.0,,0.0057471200000000005
4002.15,,0.06246642000000001
4002.26,,12.0
4003.32,,0.007469520000000002
4004.0,,2.2400000000000007
4004.51,,0.6242961000000001
4004.86,,0.01483197
4005.0,,4.076
4007.0,,0.04991265
4008.0,,0.004940109999999999
4008.41,,0.05128200000000001
4008.97,,0.0012472000000000002
4009.0,,0.29999999999999993
4009.32,,0.09727335000000001
4009.94,,0.010932869999999999
4010.0,,0.024937650000000002
4010.1,,7.481000000000001e-05
4010.5,,0.02493454
4010.56,,0.23922008
4010.91,,1.1613000000000002
4012.0,,0.02492522
4013.71,,0.12434132
4014.0,,0.07473841000000002
4015.0,,0.2863636299999999
4018.57,,0.0021818899999999997
4019.0,,1.0
4020.0,,0.12750648000000003
4020.1,,7.461999999999999e-05
4021.0,,0.01616513
4023.0,,0.07457121
4024.0,,0.049999999999999996
4025.0,,0.27966209999999997
4027.27,,10.101
4028.0,,0.024577950000000005
4029.0,,1.0
4030.0,,0.06141439
4030.1,,7.443e-05
4030.32,,0.007939810000000002
4032.13,,0.012399999999999998
4033.55,,0.012396020000000002
4035.0,,0.36500000000000005
4036.24,,0.14999999999999997
4036.62,,0.00868819
4038.0,,0.053863289999999994
4038.88,,0.06189834000000001
4039.71,,0.049508500000000004
4040.0,,1.1005
4041.19,,0.03711777
4045.0,,0.012239799999999999
4045.63,,7.110999999999999
4050.0,,0.23140243
4050.99,,0.13947207000000003
4051.0,,1.0
4054.45,,0.009999999999999998
4059.79,,0.0007900000000000001
4061.19,,20.0
4061.98,,0.006777480000000001
4063.99,,6.168999999999999
4070.9,,0.0007900000000000001
4075.0,,0.12149202
4077.3,,3.0
4079.73,,0.0007900000000000001
4080.0,,0.07231372000000001
4082.35,,3.8939999999999992
4085.29,,0.0007900000000000001
4086.86,,0.0024468599999999995
4087.92,,0.0012099999999999997
4088.66,,0.0007900000000000001
4090.0,,0.07334962
4097.08,,31.800000000000004
4098.57,,0.00243987
4100.0,,0.6140975400000002
4101.23,,9.423900000000001
4101.77,,27.7688
4102.12,,40.0
4103.41,,8.7435
4104.1,,0.08999999999999998
4104.24,,22.349999999999998
4104.4,,4.42
4105.0,,0.6090133900000001
4105.45,,10.640500000000001
4105.6,,3.49
4107.3,,8.950000000000001
4107.8,,9.6837
4108.51,,26.949999999999996
4108.58,,1.657
4109.35,,9.39
4110.84,,8.599999999999998
4111.59,,1.039
4112.1,,2.0
4112.45,,55.56
4113.03,,1.751
4113.1,,1.56
4114.23,,2.724
4114.25,,8.700000000000001
4114.28,,26.4
4115.38,,5.0
4116.02,,7.3025
4117.33,,0.01214379
4117.49,,6.341499999999999
4118.74,,5.0
4119.29,,9.5338
4119.55,,0.5
4120.25,,1.0
4120.54,,7.2753
4120.58,,5.049999999999999
4120.82,,7.2468
4120.89,,1.0
4120.9,,7.2299
4121.41,,1.0
4121.43,,0.89047763
4121.95,,1.0
4122.07,,6.0
4122.24,,0.12032292999999997
4122.4,,1.0
4122.5,,1.2128562699999998
4122.58,,6.0
4122.67,,1.0
4122.86,,3.0
4123.12,,3.0
4123.17,,1.0
4123.18,,1.0
4123.36,,3.0
4123.46,,0.9458834249999999
4123.47,,7.3
4124.04,0.050978169999999996,
4124.84,,0.17808037
4124.89,0.962,
4125.05,2.4319999999999995,
4125.1,3.0,
4125.27,3.0,
4125.36,3.0,
4125.37,3.0,
4125.6,3.0,
4125.63,3.0,
4126.04,6.0,
4126.07,0.89047763,
4126.11,1.0,
4126.25,2.738,
4126.55,6.0,
4126.8,5.0,
4126.9,1.0,
4127.15,1.99999918,
4127.19,1.0,
4127.66,1.0,
4127.81,0.5,
4127.85,1.0,
4128.05,0.05500000000000001,
4128.18,1.0,
4128.27,5.0,
4128.68,1.0,
4129.0,0.024431769999999995,
4129.08,5.049999999999999,
4129.63,5.0,
4130.13,0.5309999999999999,
4130.77,6.1000000000000005,
4131.83,5.0,
4132.83,8.700000000000001,
4133.0,0.24447588999999997,
4134.38,50.0,
4134.7,2.0,
4134.77,9.769999999999998,
4134.99,0.29999999999999993,
4135.19,2.0129999999999995,
4136.61,6.4399999999999995,
4138.0,0.049999999999999996,
4138.2,0.0024819999999999994,
4138.42,9.372,
4139.0,1.05980205,
4140.0,30.82415459,
4140.46,7.200000000000001,
4142.01,9.5,
4143.72,10.870000000000001,
4143.74,40.0,
4145.1,0.08999999999999998,
4145.26,5.2376,
4146.87,5.200000000000001,
4147.52,0.012270000000000001,
4147.7,0.25,
4148.69,5.3585,
4149.0,0.01084599,
4150.0,31.893157999999993,
4150.3,0.026525189999999997,
4150.67,0.005952,
4153.37,5.7139999999999995,
4154.26,0.017572339999999995,
4155.0,1.0,
4160.0,20.0,
4161.13,14.404300000000003,
4162.0,0.09999999999999999,
4165.0,1.5,
4167.0,0.09209999999999999,
4169.0,0.18037644000000003,
4170.0,0.0029999999999999996,
4170.66,5.0,
4171.73,8.5,
4172.72,0.0067209999999999995,
4174.89,0.0032109999999999994,
4179.0,1.0,
4180.0,10.886916689999998,
4180.3,0.049999999999999996,
4183.7,0.25,
4185.0,1.0588122,
4186.0,0.44376333999999995,
4187.44,0.14000000000000004,
4188.88,0.09999999999999999,
4190.0,1.0,
4190.09,12.766999999999998,
4192.02,20.0,
4195.0,0.5,
4195.31,0.25,
4196.0,1.0,
4197.0,0.07999999999999999,
4197.09,0.049999999999999996,
4197.9,0.06000000000000001,
4198.0,5.0,
4200.0,8.66605704,
4202.69,1.1999999999999997,
4205.0,0.14999999999999997,
4207.0,0.29999999999999993,
4207.93,0.0032299999999999994,
4208.45,14.204000000000004,
4209.32,22.0,
4216.8,0.08999999999999998,
4219.8,0.25,
4222.0,0.5,
4223.0,7.26878136,
4227.19,0.19999999999999998,
4230.0,2.1693894100000004,
4230.34,12.0,
4236.06,0.001469,
4236.36,0.00088,
4240.3,0.049999999999999996,
4246.0,28.0,
4249.0,1.0,
4250.0,31.32573951,
4255.9,0.25,
4256.29,0.0018579999999999998,
4262.74,11.0,
4264.48,0.006829,
4265.0,0.0023713500000000004,
4265.79,0.003142,
4269.0,0.09999999999999999,
4271.77,8.0,
4274.08,0.003105,
4280.0,0.29999999999999993,
4288.88,0.049999999999999996,
4289.29,0.0031249999999999997,
4289.9,0.017155,
4290.0,5.0,
4290.49,0.0031090000000000002,
4292.0,0.25,
4295.88,0.08499999999999999,
4298.5,0.007025000000000002,
4299.0,0.09999999999999999,
4299.21,0.25904667,
4299.9,0.5,
4300.0,12.17,
4300.2,0.049999999999999996,
4311.68,0.14000000000000004,
4320.0,1.0023462,
4321.0,0.09999999999999999,
4324.11,0.007978,
4325.0,1.5,
4325.25,0.0030680000000000004,
4328.1,0.25,
4329.29,0.007719000000000002,
4333.0,2.0,
4335.47,6.518110300000002,
4340.0,10.0,
4343.0,0.009210239999999998,
4344.78,1.0,
4345.0,48.199999999999996,
4345.33,11.0,
4346.4,0.001455,
4347.0,0.0011708399999999998,
4350.0,76.79611875,
4353.0,0.09999999999999999,
4355.17,0.000856,
4360.1,0.049999999999999996,
4364.2,0.25,
4369.0,0.19999999999999998,
4375.0,0.5,
4387.0,0.09999999999999999,
4388.0,0.17989999999999998,
4388.26,0.0030540000000000003,
4390.0,0.64824515,
4391.0,0.33999999999999997,
4400.0,8.73823659,
4400.2,0.25,
4402.74,3.56,
4410.0,0.15105279000000002,
4411.03,0.0030519999999999996,
4420.0,0.049999999999999996,
4425.0,0.5,
4427.74,20.0,
4432.42,7.0,
4435.0,0.09999999999999999,
4436.3,0.25,
4439.48,0.013909000000000001,
4444.0,0.25664349000000003,
4444.44,0.27616011000000007,
4445.0,0.7556569900000001,
4448.0,0.049999999999999996,
4450.0,1.1598947699999997,
4455.96,0.00448838,
4462.41,0.007309999999999999,
4468.27,0.09999999999999999,
4472.4,0.25,
4474.0,1.4000000000000001,
4475.0,0.5,
4478.0,0.29999999999999993,
4492.5,0.016653,
4495.0,0.08999999999999998,
4497.0,0.09999999999999999,
4500.0,119.79360803,
4501.1,0.005948000000000001,
4521.28,0.006200999999999999,
4525.0,0.5,
4540.0,10.0,
4550.0,1.0,
4555.0,2.0,
4567.89,0.09999999999999999,
4571.91,1.0,
4575.0,0.5,
4578.0,0.25,
4588.0,0.049999999999999996,
4599.89,0.014099999999999998,
4600.0,6.621558,
4611.94,0.019824000000000005,
4621.91,0.31,
4630.14,0.015901,
4658.34,20.0,
4666.59,1.0,
4670.76,0.0030549999999999996,
4675.0,1.8162680100000004,
4679.0,0.049999999999999996,
4680.0,0.025641030000000002,
4688.0,0.049999999999999996,
4689.9,0.125,
4700.0,1.0061672799999999,
4703.0,0.2570687400000001,
4707.37,3.75,
4717.37,0.12000000000000002,
4719.71,1.0,
4722.93,0.015561,
4724.89,0.025821000000000004,
4750.0,0.30750000000000005,
4759.88,0.12345679000000001,
4781.88,0.015387000000000001,
4785.0,2.0,
4785.9,0.033961000000000005,
4788.0,0.049999999999999996,
4800.0,27.93493564,
4810.01,0.015306999999999998,
4811.0,0.14999999999999997,
4838.0,0.049999999999999996,
4840.0,10.12272727,
4850.0,0.25,
4857.28,0.015140999999999998,
4865.0,0.29999999999999993,
4865.07,6.45206449,
4874.5,0.012418,
4875.0,2.1000000000000005,
4876.0,1.75,
4878.0,0.049999999999999996,
4888.0,0.29999999999999993,
4888.94,7.0,
4891.76,1.0,
4900.0,0.5020408200000002,
4908.71,0.038912,
4912.0,0.4071661300000001,
4918.02,0.01497,
4920.59,0.015201999999999997,
4937.37,3.0,
4938.0,0.09999999999999999,
4949.49,0.4900000000000001,
4950.0,21.75058823,
4959.0,0.09999999999999999,
4975.0,0.10729755999999999,
4987.0,0.1960042,
4990.0,2.5692300000000006,
4992.0,0.11770855,
4999.97,0.29999999999999993,
4999.99,1.0,
5000.0,111.44049923999998,
5006.0,2.5588979499999995,
5014.12,1.0,
5025.0,0.05837,
5032.01,0.032802,
5037.37,1.5,
5038.0,0.049999999999999996,
5049.0,0.22478616999999995,
5050.0,0.25,
5051.0,0.8100000000000003,
5060.0,1.02173913,
5074.69,5.0,
5080.0,10.0,
5100.0,3.8675991000000005,
5103.48,0.07159800000000001,
5149.07,0.012067999999999999,
5150.0,0.5,
5157.0,4.000000049999999,
5159.0,5.0,
5167.0,5.0,
5190.0,1.0,
5196.35,0.014176999999999999,
5197.0,0.6268182199999999,
5200.0,0.09980038999999999,
5219.0,0.5,
5231.51,0.16072424999999999,
5237.0,1.75,
5243.0,0.09999999999999999,
5252.26,0.09875999999999999,
5280.0,0.044642850000000005,
5285.0,3.0,
5319.81,0.5199999999999999,
5330.0,0.007010000000000001,
5342.0,0.5,
5376.8,0.26595745000000004,
5380.0,0.19330856,
5388.0,0.08499999999999999,
5392.8,0.5,
5399.0,0.45770137999999994,
5414.12,1.0,
5418.0,0.26622381,
5435.0,65.0,
5440.0,0.09999999999999999,
5450.0,0.26595745000000004,
5499.77,0.09999999999999999,
5500.0,0.30357191,
5521.6,0.029179000000000004,
5550.0,0.26595745000000004,
5559.8,0.5,
5564.76,0.05886999999999999,
5589.89,0.14702219999999996,
5599.97,0.4169999999999999,
5600.0,0.09090909000000001,
5623.87,0.5,
5650.0,0.26595745000000004,
5656.0,0.09209999999999999,
5680.0,1.0,
5690.0,0.030000000000000006,
5699.97,0.09999999999999999,
5700.0,0.63075439,
5714.22,0.10136874999999998,
5720.0,0.019230760000000003,
5723.2,0.026852999999999995,
5735.39,0.025014,
5748.0,0.45627319,
5749.0,0.03500000000000001,
5749.97,0.09999999999999999,
5800.0,1.01,
5814.12,1.0,
5827.19,0.21000000000000002,
5830.98,0.17398972999999998,
5840.0,0.09999999999999999,
5845.33,0.017963050000000005,
5845.37,0.1936,
5899.97,0.09999999999999999,
5900.0,0.29999999999999993,
5900.99,0.49623870000000003,
5940.0,0.018518509999999995,
5949.4,0.09999999999999999,
5950.0,0.14140148000000002,
5984.81,1.0,
5995.0,0.0029999999999999996,
5999.0,0.03500000000000001,
5999.97,0.09999999999999999,
5999.99,0.30090005000000003,
6000.0,4.82785731,
6070.0,1.0,
6100.0,0.07999999999999999,
6111.0,1.0,
6160.0,0.017857139999999997,
6163.41,7.0,
6197.87,0.07704292,
6200.0,0.5465243700000001,
6249.0,0.03500000000000001,
6300.0,3.0650000000000004,
6305.0,0.2547182700000001,
6350.0,0.20222438000000004,
6380.0,0.017241370000000002,
6383.99,0.08852864000000002,
6400.0,1.1812769099999998,
6430.0,0.031104200000000005,
6450.0,8.5,
6470.0,0.0029999999999999996,
6477.0,0.06000000000000001,
6499.0,0.33043033,
6499.99,0.04078347999999999,
6500.0,10.58360365,
6520.0,0.25,
6540.0,0.3058104,
6545.2,0.51550499,
6549.89,3.8473928600000002,
6550.0,0.97437938,
6584.0,0.06000000000000001,
6598.28,0.0020184,
6600.0,0.79274001,
6626.29,7.0,
6630.0,0.010995260000000001,
6649.0,0.031849999999999996,
6654.0,0.09209999999999999,
6690.0,0.58,
6700.0,1.34614101,
6720.0,0.06000000000000001,
6735.49,7.0,
6750.0,0.07522395999999999,
6760.0,0.11536247,
6761.53,0.3127940900000001,
6778.88,3.0,
6800.0,0.6707829700000001,
6814.0,0.06000000000000001,
6839.29,0.00752144,
6845.0,0.0014609299999999998,
6850.0,0.29999999999999993,
6852.51,0.09999999999999999,
6865.33,0.09999999999999999,
6876.08,0.09999999999999999,
6880.0,0.024999999999999998,
6882.0,0.01603303,
6898.0,0.03187249999999999,
6898.95,2.6000000000000005,
6900.0,0.28539578,
6954.58,0.19999999999999998,
6970.0,0.07173602,
6988.88,0.08803238000000001,
6997.03,0.0028925999999999995,
6998.87,1.0,
6999.0,0.12292,
6999.96,0.00222,
7000.0,8.48098847,
7033.0,0.004999999999999999,
7100.0,1.1192724599999997,
7111.0,0.08999999999999998,
7122.64,0.06000000000000001,
7124.5,0.19999999999999998,
7126.01,0.01911879,
7139.57,0.09198870000000002,
7150.0,0.06993006999999998,
7189.66,0.06954432,
7199.99,0.008918430000000001,
7200.0,15.80494139,
7236.0,0.0013819799999999999,
7249.0,0.02733,
7250.0,1.0999999999999999,
7255.0,0.11000000000000001,
7280.0,0.009999999999999998,
7290.0,0.19999999999999998,
7300.0,1.1500793300000003,
7350.0,0.10850000000000001,
7352.0,0.004999999999999999,
7393.0,0.5,
7400.0,1.95867051,
7435.24,0.018145809999999995,
7450.0,0.11799999999999997,
7456.0,0.0024716699999999996,
7459.63,0.00078853,
7474.0,1.0,
7474.75,1.0,
7490.0,0.0082,
7490.03,0.29999999999999993,
7499.0,0.024999999999999998,
7500.0,3.661710030000001,
7508.0,0.009999999999999998,
7515.12,1.29021981,
7525.77,0.31680486999999996,
7540.0,25.0,
7544.07,0.015177300000000001,
7554.95,0.09999999999999999,
7559.74,0.20338982999999994,
7560.0,0.06000000000000001,
7569.97,0.07296992000000001,
7575.0,0.07999999999999999,
7579.0,0.25340353,
7600.0,0.6366483699999999,
7610.0,0.02367415,
7630.0,0.030000000000000006,
7670.0,0.017069019999999997,
7680.0,1.0,
7698.88,0.01313,
7700.0,0.06493507,
7729.0,0.017710510000000002,
7750.0,0.06600000000000002,
7750.83,0.13062478,
7789.0,0.027754679999999997,
7799.0,1.0,
7800.0,0.8138888800000001,
7801.0,0.37555199999999994,
7848.0,0.02976761,
7850.0,0.039655029999999994,
7878.0,0.019999999999999997,
7900.0,0.35329114,
7903.0,10.0,
7908.0,0.021008030000000004,
7920.0,0.028000000000000004,
7932.0,0.09209999999999999,
7969.0,0.021008030000000004,
7978.9,0.15229768,
7980.0,0.009999999999999998,
7995.0,0.09699999999999999,
7998.0,0.9806493599999999,
7999.0,0.024999999999999998,
8000.0,5.8033909999999995,
8008.0,0.08472296,
8029.0,0.022321029999999995,
8055.0,0.006303829999999998,
8061.9,0.04005999999999999,
8062.0,0.0014884700000000002,
8089.0,0.03700623000000001,
8096.0,0.19999999999999998,
8100.0,0.16787026999999996,
8118.0,0.09999999999999999,
8144.99,0.07000000000000002,
8150.0,0.12594492,
8195.1,0.0147651,
8200.0,1.7038034899999999,
8204.0,0.09999999999999999,
8211.0,0.04009008000000001,
8220.0,0.06000000000000001,
8240.0,0.031520879999999994,
8241.05,0.005488809999999999,
8250.0,0.01606061,
8251.39,10.0,
8260.0,1.0,
8272.0,0.043173930000000006,
8280.0,1.9252504501000005,
8300.0,0.69247323,
8320.0,0.013400100000000002,
8321.0,0.09999999999999999,
8333.0,0.04467950999999999,
8350.0,0.009999999999999998,
8365.0,0.048999999999999995,
8376.27,0.011999999999999999,
